"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"E2P69_RS06865",50.8174299491995,-0.0205552480230747,0.951111705850368,-0.0216118126784033,0.982757610578476,0.986547468801964
"E2P69_RS22850",119.777118227571,-0.452781709315058,0.902018618516441,-0.501964926244818,0.615692192968902,0.689528901241053
"E2P69_RS06870",270.322419188596,-0.193545463274162,0.376729366454745,-0.513751994158416,0.6074253951079,0.682288773091803
"E2P69_RS06875",121.52500086873,0.402505284165701,0.81422440805554,0.494341953131729,0.621064701127674,0.693898179564369
"E2P69_RS06880",32.3032298290432,1.39892912523092,1.07127899810959,1.30584948244062,0.191603748825075,0.263743033644574
"E2P69_RS06885",44.6232396469218,0.82889618106859,0.794600566998205,1.04316082255006,0.296873814902808,0.381747279737633
"E2P69_RS06890",41.9571105850271,4.18935696404425,1.28128361211549,3.26965624505829,0.00107678251734278,0.00254673434681016
"E2P69_RS06905",1116.37697857737,-0.377579362710728,0.378495831163858,-0.997578656413962,0.318483715036487,0.405280987817589
"E2P69_RS06910",79.4049491489293,-1.78172539443272,0.828911224056128,-2.14947673855128,0.0315966280952812,0.0542680230997304
"E2P69_RS06915",251.941176018013,-0.963076016444294,0.586851755514649,-1.64108909514927,0.100778922053649,0.151313702362454
"E2P69_RS06920",16.6632414232526,0.504006096672223,1.71839245591859,0.293300924905889,0.769292146749534,0.819253845873641
"E2P69_RS06925",1.98101675688279,1.36331241437923,2.97636175036048,0.458046611509542,0.64691895406135,0.714699587179184
"E2P69_RS06930",3.54126608024525,4.15746503363211,3.77204647732802,1.10217757353221,0.270384479784166,0.353246975627682
"E2P69_RS06935",6.80050695340012,-2.19130501454373,3.2120475135964,-0.68221438358806,NA,NA
"E2P69_RS06940",31.4484192309797,0.692612514390154,0.892640686473271,0.77591412186979,0.437799693839729,0.528469735945893
"E2P69_RS06945",28.4976293618373,0.987328045372195,1.01282373141605,0.974827124154952,0.329646020080803,0.417698714218602
"E2P69_RS06950",14.9523949235683,0.685781349969831,1.33038047432251,0.515477612011002,0.606219310176191,0.681669391707299
"E2P69_RS22855",16.3543921710112,0.756986302039976,2.1083593686047,0.359040452643966,0.719564827271312,0.777993648311541
"E2P69_RS06955",221.307055492599,-0.162951544376647,0.698033508808925,-0.233443727729771,0.81541686115836,0.856115761715293
"E2P69_RS06960",95.3025782479412,-1.3263834638984,0.580276352970757,-2.28577893465399,0.0222671946568093,0.0396845809780106
"E2P69_RS06965",52.0198364199985,-0.170645264507347,0.869794215148368,-0.196190387950831,0.844461151168374,0.879735041174657
"E2P69_RS06970",37.5523428173539,-0.822658038532318,1.01550688918132,-0.810095970097778,0.417885020244807,0.50846950316086
