"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"E2P69_RS12410",123.502673432641,1.00841436746841,0.558684423644208,1.80498028008492,0.0710777679319691,0.219462731309664
"E2P69_RS12415",3634.16048910934,-0.106117373505761,0.17905801858385,-0.592642397950292,0.553420498429595,0.759524899091337
"E2P69_RS12420",6636.76429556548,-0.143059166711424,0.18279440845292,-0.782623319401318,0.433848343446534,0.663388764740511
"E2P69_RS12425",642.60020990667,-0.393355497983287,0.260312580288186,-1.51108908200983,0.13076575601743,0.325804638224473
"E2P69_RS12430",282.841520193693,0.39863141878649,0.376004269385023,1.06017790552877,0.289063670748752,0.528481969940474
"E2P69_RS12435",319.350673780252,0.389924377283465,0.356481914764225,1.09381250810818,0.274037217141809,0.513528253186486
"E2P69_RS12440",445.021855927159,0.0485623126842119,0.269689245563984,0.180067664851287,0.857099447352876,0.935125681460437
"E2P69_RS12445",905.621092539822,0.0406896798179257,0.248331576341913,0.16385221894578,0.869847482372849,0.942307822300253
"E2P69_RS12450",283.629906303268,0.347450436510295,0.32210384310212,1.07869075129333,0.280725610005826,0.521347561439392
"E2P69_RS12455",2167.08694721935,0.371916397297685,0.186241871637186,1.99695371415837,0.0458302113140813,0.162862450938509
"E2P69_RS12460",350.017063986008,1.01404398962828,0.310986968536559,3.26072823694242,0.00111126492059471,0.0096191309957129
"E2P69_RS12470",99.4239045030035,0.84917208085201,0.455684802045213,1.86350757594008,0.0623908876604356,0.200184970152746
"E2P69_RS12475",332.180475121056,-1.21993534610911,0.362151797699825,-3.36857459733025,0.000755579474693664,0.00709841730492207
"E2P69_RS12480",86.7142069653059,-0.000638537383514512,0.485841201320139,-0.00131429236915161,0.998951346712174,0.999970074711539
"E2P69_RS12485",33.2242015422785,-2.18822077972051,0.807427461073115,-2.71011438824764,0.00672600073257614,NA
"E2P69_RS12490",38.8945867417587,0.0912945158569607,1.06213101328836,0.0859541004968044,0.931502904624298,NA
"E2P69_RS12495",18.1667377847667,-1.70791154730143,1.1293359974761,-1.51231480367079,0.130453796818585,NA
"E2P69_RS12500",92.3783347531912,0.0479982348416439,0.547959491074145,0.0875944948915013,0.930198977801811,0.972250057532626
"E2P69_RS12505",48.7681295531079,1.08094754497482,0.82891991629584,1.30404339879443,0.192218785675298,NA
